"","transID","transactionAmount","transactionDate","productID","productCategory","customerID","customerGender"
"3754","3754",949.09,2006-12-08,"90","D","899","Female"
"3755","3755",468.23,2005-06-11,"59","C","328","Male"
"3756","3756",979.69,2003-12-01,"90","D","148","Male"
"3757","3757",327.13,2004-03-18,"12","A","267","Male"
"3758","3758",366.41,2005-09-20,"63","C","967","Female"
"3759","3759",314.25,2015-06-12,"6","C","463","Male"
"3760","3760",693.24,2018-09-05,"52","C","7","Female"
"3761","3761",297.12,2003-12-02,"94","D","303","Male"
"3762","3762",479.54,2007-03-12,"100","A","582","Female"
"3763","3763",591.26,2010-09-09,"12","A","458","Male"
"3764","3764",789.76,2013-08-18,"17","A","809","Female"
"3765","3765",910.67,2014-09-17,"73","C","200","Male"
"3766","3766",154.46,2007-09-15,"22","B","182","Male"
"3767","3767",645.4,2006-08-17,"76","C","116","Male"
"3768","3768",505.09,2006-02-27,"94","D","187","Male"
"3769","3769",628.98,2011-04-30,"30","B","117","Male"
"3770","3770",487.18,2007-01-29,"37","B","670","Female"
"3771","3771",589.8,2011-10-08,"22","B","617","Female"
"3772","3772",517.76,2012-12-27,"29","B","492","Male"
"3773","3773",645.04,2007-11-17,"17","A","809","Female"
"3774","3774",187.06,2004-05-25,"69","C","195","Male"
"3775","3775",305.75,2003-03-15,"52","C","562","Female"
"3776","3776",477.47,2015-06-10,"100","A","130","Male"
"3777","3777",486.03,2011-11-24,"54","C","527","Female"
"3778","3778",729.11,2012-04-10,"43","B","357","Male"
"3779","3779",238.68,2005-12-26,"67","C","703","Female"
"3780","3780",443.33,2016-02-28,"14","A","809","Female"
"3781","3781",553.62,2016-09-10,"17","A","532","Female"
"3782","3782",485.71,2009-12-20,"38","B","183","Male"
"3783","3783",328.01,2007-01-08,"19","A","854","Female"
"3784","3784",641.75,2015-05-18,"94","D","384","Male"
"3785","3785",494.2,2006-01-15,"77","C","51","Female"
"3786","3786",521.65,2003-02-03,"68","C","614","Female"
"3787","3787",333.43,2011-03-27,"13","A","737","Female"
"3788","3788",836.01,2011-03-31,"84","C","68","Female"
"3789","3789",336.88,2018-11-25,"84","C","759","Female"
"3790","3790",293.38,2014-01-20,"49","B","584","Female"
"3791","3791",526.05,2013-11-02,"65","C","312","Male"
"3792","3792",275.08,2019-06-24,"33","B","126","Male"
"3793","3793",574.72,2019-02-23,"7","C","558","Female"
"3794","3794",521.84,2002-07-04,"96","D","236","Male"
"3795","3795",169.94,2016-01-18,"25","B","908","Female"
"3796","3796",84.9,2002-03-10,"70","C","20","Male"
"3797","3797",295.72,2010-06-03,"4","B","773","Female"
"3798","3798",336.38,2003-03-25,"35","B","217","Male"
"3799","3799",506.18,2018-06-05,"19","A","379","Male"
"3800","3800",559.68,2018-08-19,"24","B","731","Female"
"3801","3801",366.16,2007-03-28,"99","D","392","Male"
"3802","3802",342.49,2007-01-31,"13","A","141","Male"
"3803","3803",357.3,2019-09-07,"24","B","342","Male"
"3804","3804",633.82,2016-10-04,"76","C","12","Male"
"3805","3805",363.45,2015-09-29,"1","A","32","Male"
"3806","3806",296.45,2010-01-03,"12","A","783","Female"
"3807","3807",26.91,2006-07-21,"26","B","507","Female"
"3808","3808",501.38,2008-03-31,"90","D","809","Female"
"3809","3809",194.99,2003-07-29,"5","B","820","Female"
"3810","3810",473.36,2019-08-10,"72","C","364","Male"
"3811","3811",659.88,2019-07-27,"43","B","539","Female"
"3812","3812",113.87,2002-09-16,"65","C","391","Male"
"3813","3813",849.02,2005-04-10,"59","C","312","Male"
"3814","3814",243.07,2018-08-19,"3","B","649","Female"
"3815","3815",792.61,2003-09-01,"80","C","117","Male"
"3816","3816",797.73,2002-08-16,"7","C","662","Female"
"3817","3817",434.93,2010-04-04,"8","C","541","Female"
"3818","3818",325.97,2005-07-18,"43","B","564","Female"
"3819","3819",172.31,2018-12-29,"89","C","642","Female"
"3820","3820",263.59,2006-07-05,"96","D","559","Female"
"3821","3821",286.52,2015-04-10,"76","C","229","Male"
"3822","3822",697.13,2008-04-13,"86","C","622","Female"
"3823","3823",566.95,2010-02-09,"35","B","565","Female"
"3824","3824",486.04,2002-08-19,"17","A","419","Male"
"3825","3825",777.28,2016-04-30,"32","B","879","Female"
"3826","3826",296.29,2009-03-26,"21","B","888","Female"
"3827","3827",669.5,2003-07-08,"55","C","648","Female"
"3828","3828",28.45,2009-11-30,"26","B","367","Male"
"3829","3829",546.92,2011-02-17,"79","C","165","Male"
"3830","3830",621.26,2002-01-09,"6","C","626","Female"
"3831","3831",216.27,2017-07-26,"39","B","431","Male"
"3832","3832",244.3,2002-03-21,"99","D","315","Male"
"3833","3833",218.23,2019-03-05,"37","B","68","Female"
"3834","3834",782.08,2011-06-24,"49","B","109","Male"
"3835","3835",448.55,2010-12-25,"83","C","369","Male"
"3836","3836",864.52,2008-06-01,"46","B","203","Male"
"3837","3837",771.69,2014-04-29,"98","D","602","Female"
"3838","3838",13.75,2012-08-16,"90","D","431","Male"
"3839","3839",402.63,2012-10-15,"28","B","534","Female"
"3840","3840",622.9,2015-03-09,"31","B","411","Male"
"3841","3841",540.47,2006-01-08,"37","B","21","Male"
"3842","3842",659.84,2006-09-02,"90","D","749","Female"
"3843","3843",159.24,2010-09-08,"22","B","616","Female"
"3844","3844",385.88,2009-11-05,"46","B","764","Female"
"3845","3845",597.55,2003-04-11,"93","D","214","Male"
"3846","3846",195.71,2008-02-10,"61","C","102","Male"
"3847","3847",453.84,2008-12-21,"84","C","947","Female"
"3848","3848",437.07,2017-02-02,"93","D","571","Female"
"3849","3849",465.53,2019-01-31,"78","C","816","Female"
"3850","3850",554.04,2008-02-05,"91","D","175","Male"
"3851","3851",460.51,2014-06-04,"38","B","122","Male"
"3852","3852",416.6,2013-04-17,"86","C","668","Female"
"3853","3853",633.05,2007-02-09,"10","A","808","Female"
"3854","3854",294.37,2010-02-03,"71","C","703","Female"
"3855","3855",920.68,2018-09-02,"78","C","695","Female"
"3856","3856",570.11,2016-12-05,"26","B","892","Female"
"3857","3857",494.81,2010-05-21,"50","C","205","Male"
"3858","3858",750.9,2013-12-22,"47","B","699","Female"
"3859","3859",677.67,2014-11-22,"77","C","393","Male"
"3860","3860",250.43,2010-05-07,"18","A","703","Female"
"3861","3861",353.14,2003-03-20,"69","C","900","Female"
"3862","3862",249.55,2010-02-22,"92","D","398","Male"
"3863","3863",475.77,2012-02-29,"60","C","38","Male"
"3864","3864",683.42,2017-07-26,"93","D","330","Male"
"3865","3865",448.05,2007-08-28,"29","B","506","Female"
"3866","3866",897.04,2005-08-01,"44","B","724","Female"
"3867","3867",573.16,2013-10-04,"33","B","59","Female"
"3868","3868",456.27,2013-08-11,"12","A","669","Female"
"3869","3869",365.07,2013-05-17,"55","C","175","Male"
"3870","3870",317.83,2007-12-07,"57","C","582","Female"
"3871","3871",512.27,2012-01-03,"4","B","133","Male"
"3872","3872",435.79,2019-02-19,"42","B","907","Female"
"3873","3873",664.86,2004-07-05,"19","A","408","Male"
"3874","3874",502.38,2016-08-22,"48","B","396","Male"
"3875","3875",404.02,2018-05-19,"12","A","703","Female"
"3876","3876",335.35,2008-01-02,"56","C","495","Male"
"3877","3877",542.43,2003-03-01,"81","C","306","Male"
"3878","3878",483.92,2003-11-16,"7","C","79","Female"
"3879","3879",391,2016-05-22,"92","D","471","Male"
"3880","3880",1021.43,2011-12-14,"87","C","451","Male"
"3881","3881",404.85,2008-10-22,"71","C","179","Male"
"3882","3882",174.42,2017-01-08,"45","B","498","Male"
"3883","3883",775.76,2010-10-01,"61","C","847","Female"
"3884","3884",275.44,2019-06-22,"34","B","427","Male"
"3885","3885",426.01,2015-06-30,"48","B","962","Female"
"3886","3886",726.5,2005-07-16,"24","B","625","Female"
"3887","3887",490.22,2010-12-30,"15","A","572","Female"
"3888","3888",542.8,2010-09-14,"72","C","817","Female"
"3889","3889",452.33,2007-08-22,"79","C","901","Female"
"3890","3890",355.51,2002-10-03,"32","B","250","Male"
"3891","3891",462.28,2014-04-06,"23","B","877","Female"
"3892","3892",615.09,2011-12-23,"92","D","710","Female"
"3893","3893",428.33,2004-10-15,"85","C","959","Female"
"3894","3894",778.34,2016-02-06,"14","A","963","Female"
"3895","3895",634.6,2007-09-14,"63","C","346","Male"
"3896","3896",563.57,2010-12-17,"86","C","502","Female"
"3897","3897",869.93,2014-04-28,"81","C","989","Female"
"3898","3898",529.01,2010-08-26,"31","B","23","Male"
"3899","3899",637.61,2012-10-26,"34","B","626","Female"
"3900","3900",584.17,2019-09-05,"63","C","208","Male"
"3901","3901",231.23,2006-04-14,"1","A","527","Female"
"3902","3902",705.34,2011-07-26,"95","D","872","Female"
"3903","3903",177.23,2004-01-31,"79","C","721","Female"
"3904","3904",495.6,2018-12-26,"86","C","310","Male"
"3905","3905",322.76,2004-01-12,"39","B","876","Female"
"3906","3906",612.42,2015-08-15,"57","C","500","Female"
"3907","3907",650.73,2009-06-21,"89","C","481","Male"
"3908","3908",735.32,2002-08-18,"68","C","984","Female"
"3909","3909",821.85,2015-11-27,"42","B","447","Male"
"3910","3910",379.2,2015-03-22,"96","D","167","Male"
"3911","3911",98.27,2002-09-24,"38","B","996","Female"
"3912","3912",651.17,2019-04-28,"1","A","359","Male"
"3913","3913",521.87,2014-12-04,"58","C","149","Male"
"3914","3914",284.8,2014-04-26,"86","C","659","Female"
"3915","3915",544.9,2002-09-14,"70","C","318","Male"
"3916","3916",595.7,2008-11-25,"16","A","799","Female"
"3917","3917",399.23,2018-04-04,"56","C","298","Male"
"3918","3918",701.34,2018-02-27,"68","C","121","Male"
"3919","3919",536.01,2002-10-05,"100","A","793","Female"
"3920","3920",717.82,2003-06-13,"78","C","345","Male"
"3921","3921",350.03,2012-10-04,"93","D","235","Male"
"3922","3922",147.5,2014-05-20,"61","C","952","Female"
"3923","3923",192.06,2012-09-29,"19","A","864","Female"
"3924","3924",925.49,2019-10-29,"49","B","245","Male"
"3925","3925",502.94,2009-12-24,"4","B","669","Female"
"3926","3926",667.27,2005-08-28,"34","B","535","Female"
"3927","3927",463.79,2012-03-02,"1","A","45","Male"
"3928","3928",752.55,2019-12-13,"33","B","712","Female"
"3929","3929",533.14,2002-09-10,"19","A","445","Male"
"3930","3930",539.62,2009-08-01,"74","C","485","Male"
"3931","3931",816.93,2004-01-29,"73","C","97","Female"
"3932","3932",460.61,2017-04-12,"98","D","509","Female"
"3933","3933",270.18,2014-08-10,"79","C","756","Female"
"3934","3934",483.17,2003-04-17,"50","C","24","Male"
"3935","3935",172.85,2009-12-12,"91","D","703","Female"
"3936","3936",615.98,2012-03-21,"43","B","854","Female"
"3937","3937",319.03,2014-02-08,"84","C","26","Male"
"3938","3938",274.25,2010-05-29,"67","C","105","Male"
"3939","3939",236.5,2004-09-30,"17","A","405","Male"
"3940","3940",772.73,2013-03-31,"86","C","834","Female"
"3941","3941",633.42,2013-07-12,"93","D","755","Female"
"3942","3942",131.93,2013-04-18,"98","D","688","Female"
"3943","3943",700.81,2018-01-13,"88","C","749","Female"
"3944","3944",568.07,2019-02-03,"91","D","764","Female"
"3945","3945",83.76,2003-06-07,"13","A","424","Male"
"3946","3946",187.06,2007-07-11,"45","B","215","Male"
"3947","3947",703.49,2013-04-06,"94","D","483","Male"
"3948","3948",760.07,2003-10-19,"62","C","301","Male"
"3949","3949",420.79,2002-02-03,"93","D","567","Female"
"3950","3950",496.8,2011-07-17,"92","D","85","Female"
"3951","3951",504.92,2002-10-17,"36","B","776","Female"
"3952","3952",690.48,2019-09-10,"42","B","72","Female"
"3953","3953",348.26,2013-07-08,"56","C","596","Female"
"3954","3954",578.52,2015-01-21,"2","A","737","Female"
"3955","3955",795.92,2016-01-16,"67","C","654","Female"
"3956","3956",641.42,2013-07-25,"4","B","323","Male"
"3957","3957",608.57,2016-09-13,"59","C","774","Female"
"3958","3958",930.89,2019-06-21,"55","C","459","Male"
"3959","3959",600.47,2016-11-27,"91","D","938","Female"
"3960","3960",306.04,2019-01-05,"78","C","938","Female"
"3961","3961",564.93,2003-05-30,"62","C","848","Female"
"3962","3962",883.81,2002-10-26,"39","B","268","Male"
"3963","3963",309.13,2009-05-07,"87","C","132","Male"
"3964","3964",631.74,2015-09-10,"87","C","454","Male"
"3965","3965",9.66,2017-07-21,"84","C","885","Female"
"3966","3966",364.84,2019-12-12,"63","C","810","Female"
"3967","3967",633.74,2017-08-12,"58","C","287","Male"
"3968","3968",497.9,2011-03-18,"74","C","361","Male"
"3969","3969",505.11,2016-03-17,"10","A","829","Female"
"3970","3970",576.14,2002-10-20,"9","C","415","Male"
"3971","3971",518.15,2015-08-23,"50","C","525","Female"
"3972","3972",385.34,2013-03-29,"80","C","807","Female"
"3973","3973",938,2006-02-23,"9","C","906","Female"
"3974","3974",594.8,2011-08-05,"28","B","494","Male"
"3975","3975",578.99,2017-04-14,"31","B","183","Male"
"3976","3976",485.65,2010-10-04,"92","D","299","Male"
"3977","3977",317.01,2009-10-29,"77","C","893","Female"
"3978","3978",255.38,2002-03-10,"36","B","261","Male"
"3979","3979",428.68,2017-09-15,"63","C","270","Male"
"3980","3980",581.28,2016-07-03,"90","D","971","Female"
"3981","3981",822.96,2015-01-02,"35","B","625","Female"
"3982","3982",382.24,2017-11-09,"81","C","140","Male"
"3983","3983",547.54,2012-02-14,"60","C","599","Female"
"3984","3984",455.7,2010-07-16,"49","B","181","Male"
"3985","3985",698.86,2019-12-12,"30","B","815","Female"
"3986","3986",548.9,2008-02-28,"88","C","790","Female"
"3987","3987",521.8,2012-06-23,"60","C","845","Female"
"3988","3988",576.55,2017-02-25,"74","C","709","Female"
"3989","3989",209.49,2009-08-24,"84","C","402","Male"
"3990","3990",444.78,2010-03-07,"4","B","577","Female"
"3991","3991",335.58,2005-10-16,"96","D","969","Female"
"3992","3992",521.3,2019-05-07,"22","B","976","Female"
"3993","3993",234.11,2017-02-03,"78","C","943","Female"
"3994","3994",522.26,2019-06-11,"21","B","981","Female"
"3995","3995",670.83,2015-12-13,"63","C","408","Male"
"3996","3996",867.61,2007-10-07,"10","A","363","Male"
"3997","3997",192.98,2016-06-28,"96","D","226","Male"
"3998","3998",307.67,2014-04-07,"54","C","797","Female"
"3999","3999",687,2014-10-27,"94","D","916","Female"
"4000","4000",383.95,2013-02-22,"7","C","342","Male"
"4001","4001",884.45,2005-11-24,"31","B","823","Female"
"4002","4002",849.63,2002-10-26,"91","D","578","Female"
"4003","4003",452.88,2018-07-17,"84","C","797","Female"
"4004","4004",451.85,2006-01-03,"19","A","894","Female"
"4005","4005",498.44,2017-02-12,"60","C","778","Female"
"4006","4006",211.39,2002-02-23,"87","C","900","Female"
"4007","4007",397.61,2016-10-05,"64","C","171","Male"
"4008","4008",765.51,2008-04-10,"87","C","690","Female"
"4009","4009",301.33,2016-08-30,"12","A","168","Male"
"4010","4010",507.05,2006-03-08,"57","C","146","Male"
"4011","4011",479.21,2015-09-23,"3","B","748","Female"
"4012","4012",714,2003-09-08,"88","C","68","Female"
"4013","4013",568.19,2017-11-01,"43","B","230","Male"
"4014","4014",310.4,2005-03-24,"47","B","661","Female"
"4015","4015",666.61,2009-04-14,"41","B","622","Female"
"4016","4016",244.83,2019-12-24,"1","A","109","Male"
"4017","4017",639.35,2014-05-08,"93","D","440","Male"
"4018","4018",925.34,2013-06-19,"83","C","268","Male"
"4019","4019",11.41,2005-04-23,"9","C","156","Male"
"4020","4020",504.39,2011-07-20,"41","B","641","Female"
"4021","4021",534.95,2014-01-14,"35","B","296","Male"
"4022","4022",275.39,2007-12-04,"62","C","515","Female"
"4023","4023",58.65,2016-07-21,"6","C","72","Female"
"4024","4024",874.19,2007-01-01,"93","D","381","Male"
"4025","4025",465.43,2006-04-10,"74","C","689","Female"
"4026","4026",905.56,2019-12-01,"64","C","96","Female"
"4027","4027",517.22,2019-01-16,"92","D","529","Female"
"4028","4028",870.45,2002-07-28,"8","C","583","Female"
"4029","4029",845.74,2008-05-17,"64","C","529","Female"
"4030","4030",529,2008-05-18,"52","C","965","Female"
"4031","4031",437.21,2015-07-18,"27","B","867","Female"
"4032","4032",445.46,2009-08-23,"3","B","90","Female"
"4033","4033",738.99,2007-10-02,"26","B","867","Female"
"4034","4034",477.09,2010-05-18,"50","C","521","Female"
"4035","4035",781.38,2005-10-18,"71","C","561","Female"
"4036","4036",422.4,2012-10-13,"51","C","600","Female"
"4037","4037",732.69,2006-06-13,"18","A","554","Female"
"4038","4038",282.96,2011-04-20,"16","A","796","Female"
"4039","4039",641.03,2016-10-10,"76","C","721","Female"
"4040","4040",466.73,2004-06-22,"74","C","698","Female"
"4041","4041",655.7,2011-10-08,"47","B","362","Male"
"4042","4042",613.55,2013-01-14,"71","C","323","Male"
"4043","4043",608.04,2008-04-24,"67","C","816","Female"
"4044","4044",637.37,2016-07-26,"21","B","172","Male"
"4045","4045",339.25,2014-04-05,"26","B","283","Male"
"4046","4046",235.91,2019-02-11,"65","C","151","Male"
"4047","4047",753.68,2018-10-16,"47","B","415","Male"
"4048","4048",532.34,2003-08-26,"85","C","678","Female"
"4049","4049",452.07,2015-01-11,"63","C","711","Female"
"4050","4050",342.66,2019-09-04,"84","C","327","Male"
"4051","4051",440,2002-07-29,"45","B","964","Female"
"4052","4052",477.87,2014-11-23,"36","B","324","Male"
"4053","4053",802.19,2003-02-16,"68","C","205","Male"
"4054","4054",748.78,2004-11-16,"60","C","372","Male"
"4055","4055",568.87,2018-01-03,"37","B","200","Male"
"4056","4056",486.34,2017-05-14,"6","C","300","Male"
"4057","4057",745.6,2005-04-06,"85","C","750","Female"
"4058","4058",500.48,2010-08-05,"90","D","537","Female"
"4059","4059",688.66,2006-05-25,"33","B","809","Female"
"4060","4060",368.2,2004-11-05,"83","C","195","Male"
"4061","4061",891.63,2002-01-25,"53","C","574","Female"
"4062","4062",420.58,2019-10-04,"99","D","623","Female"
"4063","4063",637.78,2010-06-17,"84","C","382","Male"
"4064","4064",609.89,2013-07-08,"45","B","500","Female"
"4065","4065",384.63,2017-10-24,"1","A","188","Male"
"4066","4066",325.61,2006-10-28,"53","C","194","Male"
"4067","4067",477.69,2019-05-10,"74","C","162","Male"
"4068","4068",390.41,2009-08-30,"12","A","87","Female"
"4069","4069",608.05,2006-03-09,"39","B","604","Female"
"4070","4070",537.64,2003-04-29,"75","C","92","Female"
"4071","4071",39.55,2005-04-20,"43","B","915","Female"
"4072","4072",351.29,2008-09-23,"60","C","356","Male"
"4073","4073",713.75,2016-10-06,"11","A","972","Female"
"4074","4074",743.49,2007-11-19,"21","B","269","Male"
"4075","4075",467.37,2003-10-24,"96","D","377","Male"
"4076","4076",424.95,2007-04-27,"87","C","554","Female"
"4077","4077",589.11,2011-01-15,"53","C","609","Female"
"4078","4078",367.61,2008-06-22,"99","D","696","Female"
"4079","4079",482.82,2004-06-26,"59","C","452","Male"
"4080","4080",895.21,2005-03-07,"54","C","396","Male"
"4081","4081",88.12,2012-02-08,"4","B","616","Female"
"4082","4082",780.03,2011-06-14,"92","D","150","Male"
"4083","4083",180.15,2009-03-15,"29","B","138","Male"
"4084","4084",731.77,2009-10-18,"80","C","290","Male"
"4085","4085",138.56,2011-04-25,"28","B","239","Male"
"4086","4086",445.59,2005-12-26,"12","A","732","Female"
"4087","4087",615.36,2002-09-10,"63","C","165","Male"
"4088","4088",733.47,2017-08-27,"77","C","244","Male"
"4089","4089",570.39,2015-08-07,"25","B","469","Male"
"4090","4090",477.89,2007-06-04,"25","B","272","Male"
"4091","4091",252.57,2014-09-06,"80","C","941","Female"
"4092","4092",623.71,2015-11-01,"87","C","178","Male"
"4093","4093",808.69,2013-05-24,"68","C","915","Female"
"4094","4094",605.15,2008-10-08,"51","C","531","Female"
"4095","4095",450.64,2015-02-01,"75","C","647","Female"
"4096","4096",613.71,2014-03-23,"73","C","372","Male"
"4097","4097",538.63,2006-05-29,"70","C","486","Male"
"4098","4098",218.06,2016-06-21,"28","B","134","Male"
"4099","4099",445.97,2005-05-13,"82","C","970","Female"
"4100","4100",413.49,2007-12-21,"90","D","44","Male"
"4101","4101",754.15,2015-08-25,"13","A","546","Female"
"4102","4102",455.46,2018-10-23,"41","B","394","Male"
"4103","4103",389.64,2009-05-19,"95","D","288","Male"
"4104","4104",367.85,2010-04-20,"96","D","98","Female"
"4105","4105",397.87,2007-09-24,"64","C","493","Male"
"4106","4106",566.85,2019-03-29,"28","B","44","Male"
"4107","4107",445.76,2017-03-12,"6","C","186","Male"
"4108","4108",354.84,2015-08-03,"64","C","72","Female"
"4109","4109",384.99,2017-04-22,"68","C","876","Female"
"4110","4110",640.63,2011-03-16,"35","B","230","Male"
"4111","4111",622.81,2013-09-01,"88","C","742","Female"
"4112","4112",527.28,2011-02-27,"2","A","941","Female"
"4113","4113",458.37,2012-05-25,"18","A","809","Female"
"4114","4114",54.98,2016-07-25,"39","B","39","Male"
"4115","4115",398.92,2008-04-10,"26","B","754","Female"
"4116","4116",399.08,2009-05-19,"53","C","208","Male"
"4117","4117",509.91,2006-10-25,"9","C","771","Female"
"4118","4118",478.96,2008-05-17,"31","B","12","Male"
"4119","4119",355.25,2010-05-30,"10","A","110","Male"
"4120","4120",442.2,2005-05-02,"44","B","125","Male"
"4121","4121",688.84,2016-11-18,"92","D","594","Female"
"4122","4122",475.12,2019-04-02,"12","A","411","Male"
"4123","4123",493.06,2014-10-11,"6","C","186","Male"
"4124","4124",181.15,2004-03-15,"54","C","35","Male"
"4125","4125",769.05,2012-07-15,"27","B","924","Female"
"4126","4126",830.92,2006-04-11,"1","A","802","Female"
"4127","4127",888.9,2019-06-09,"94","D","505","Female"
"4128","4128",170.56,2002-09-02,"99","D","767","Female"
"4129","4129",509.15,2011-12-11,"64","C","438","Male"
"4130","4130",680.56,2017-11-09,"91","D","195","Male"
"4131","4131",611.28,2008-07-08,"41","B","363","Male"
"4132","4132",310.41,2003-07-05,"35","B","452","Male"
"4133","4133",340.71,2007-11-23,"91","D","563","Female"
"4134","4134",571.17,2007-08-02,"29","B","504","Female"
"4135","4135",153.84,2014-12-21,"100","A","389","Male"
"4136","4136",782.5,2012-05-26,"71","C","545","Female"
"4137","4137",477.06,2006-03-10,"67","C","901","Female"
"4138","4138",536.17,2015-09-11,"68","C","174","Male"
"4139","4139",583.97,2007-12-14,"90","D","566","Female"
"4140","4140",524.7,2008-08-11,"32","B","493","Male"
"4141","4141",830.78,2015-12-11,"88","C","88","Female"
"4142","4142",473.52,2014-01-14,"83","C","983","Female"
"4143","4143",558.4,2005-08-05,"47","B","311","Male"
"4144","4144",730.21,2016-02-11,"21","B","448","Male"
"4145","4145",466.08,2003-12-09,"56","C","57","Female"
"4146","4146",291.07,2008-01-27,"93","D","677","Female"
"4147","4147",500.65,2019-11-04,"4","B","962","Female"
"4148","4148",634.08,2013-08-16,"72","C","366","Male"
"4149","4149",724.97,2019-02-05,"90","D","906","Female"
"4150","4150",664.43,2012-11-26,"41","B","4","Male"
"4151","4151",247.55,2009-10-20,"61","C","342","Male"
"4152","4152",633.65,2005-02-24,"28","B","2","Male"
"4153","4153",284.02,2017-02-15,"46","B","59","Female"
"4154","4154",415.27,2002-05-31,"80","C","907","Female"
"4155","4155",543.83,2017-04-26,"61","C","626","Female"
"4156","4156",503.38,2005-09-09,"63","C","295","Male"
"4157","4157",159.48,2019-02-11,"60","C","897","Female"
"4158","4158",410.06,2018-11-09,"64","C","786","Female"
"4159","4159",501.83,2013-02-20,"37","B","115","Male"
"4160","4160",457.6,2019-09-06,"38","B","867","Female"
"4161","4161",545.17,2004-08-21,"37","B","152","Male"
"4162","4162",440.17,2015-10-17,"79","C","454","Male"
"4163","4163",429.88,2012-05-05,"34","B","157","Male"
"4164","4164",672.17,2015-08-08,"55","C","319","Male"
"4165","4165",456.2,2018-07-31,"37","B","336","Male"
"4166","4166",776.2,2006-03-30,"72","C","349","Male"
"4167","4167",583.39,2007-07-17,"45","B","575","Female"
"4168","4168",835.27,2004-04-18,"8","C","144","Male"
"4169","4169",533.44,2018-12-28,"83","C","509","Female"
"4170","4170",192.22,2004-04-07,"14","A","41","Male"
"4171","4171",607.07,2003-02-19,"90","D","721","Female"
"4172","4172",452.87,2007-04-08,"70","C","205","Male"
"4173","4173",684.3,2015-09-25,"46","B","429","Male"
"4174","4174",553.75,2007-02-18,"90","D","505","Female"
"4175","4175",765.34,2004-12-11,"9","C","433","Male"
"4176","4176",324.81,2007-11-09,"30","B","95","Female"
"4177","4177",653.66,2015-05-22,"45","B","481","Male"
"4178","4178",86.26,2012-07-24,"1","A","426","Male"
"4179","4179",528.31,2003-12-25,"75","C","240","Male"
"4180","4180",304.25,2013-04-05,"29","B","144","Male"
"4181","4181",527.36,2017-05-24,"42","B","143","Male"
"4182","4182",436.39,2002-10-13,"18","A","397","Male"
"4183","4183",483,2004-03-11,"88","C","347","Male"
"4184","4184",479.43,2017-08-25,"33","B","682","Female"
"4185","4185",739.96,2016-09-07,"97","D","685","Female"
"4186","4186",735.76,2007-12-21,"11","A","723","Female"
"4187","4187",491.81,2009-01-10,"24","B","443","Male"
"4188","4188",526.34,2008-09-25,"32","B","138","Male"
"4189","4189",556.05,2009-09-11,"14","A","556","Female"
"4190","4190",235.95,2006-06-29,"97","D","517","Female"
"4191","4191",426.79,2012-01-06,"78","C","461","Male"
"4192","4192",664.1,2019-06-11,"3","B","281","Male"
"4193","4193",271.63,2013-02-13,"1","A","191","Male"
"4194","4194",496.42,2006-01-16,"44","B","149","Male"
"4195","4195",429.87,2008-12-27,"1","A","766","Female"
"4196","4196",493.96,2005-08-22,"100","A","105","Male"
"4197","4197",597.36,2015-04-23,"95","D","643","Female"
"4198","4198",348.48,2005-07-19,"18","A","514","Female"
"4199","4199",385.64,2016-05-02,"96","D","806","Female"
"4200","4200",497.42,2013-01-08,"73","C","157","Male"
"4201","4201",378.32,2013-05-12,"89","C","405","Male"
"4202","4202",380.64,2005-02-01,"66","C","614","Female"
"4203","4203",567.18,2012-11-01,"98","D","662","Female"
"4204","4204",503.87,2014-07-19,"49","B","254","Male"
"4205","4205",515.22,2010-08-08,"4","B","861","Female"
"4206","4206",502,2014-06-12,"18","A","763","Female"
"4207","4207",614.78,2002-12-14,"86","C","673","Female"
"4208","4208",319.6,2012-06-19,"17","A","308","Male"
"4209","4209",765.4,2005-11-03,"40","B","343","Male"
"4210","4210",722.99,2008-07-30,"48","B","183","Male"
"4211","4211",272.8,2014-06-23,"76","C","425","Male"
"4212","4212",305.28,2005-02-14,"64","C","590","Female"
"4213","4213",952.26,2013-10-17,"46","B","591","Female"
"4214","4214",266.69,2016-06-06,"41","B","759","Female"
"4215","4215",831.1,2014-02-22,"52","C","865","Female"
"4216","4216",229.04,2008-06-07,"61","C","823","Female"
"4217","4217",508.12,2010-06-28,"64","C","839","Female"
"4218","4218",885.91,2014-06-03,"32","B","442","Male"
"4219","4219",688.65,2016-12-22,"73","C","148","Male"
"4220","4220",403.55,2018-09-12,"5","B","259","Male"
"4221","4221",360.6,2019-12-22,"58","C","162","Male"
"4222","4222",543.22,2019-04-12,"35","B","589","Female"
"4223","4223",396.85,2014-02-10,"18","A","752","Female"
"4224","4224",605,2016-02-05,"2","A","776","Female"
"4225","4225",286.89,2011-11-10,"23","B","660","Female"
"4226","4226",347.81,2003-11-07,"4","B","918","Female"
"4227","4227",669.86,2013-02-17,"49","B","901","Female"
"4228","4228",862.15,2018-08-28,"11","A","636","Female"
"4229","4229",619.85,2015-03-26,"83","C","211","Male"
"4230","4230",438.28,2013-05-27,"35","B","813","Female"
"4231","4231",312.63,2006-01-29,"74","C","850","Female"
"4232","4232",89.12,2005-05-31,"63","C","59","Female"
"4233","4233",905.65,2011-01-02,"35","B","738","Female"
"4234","4234",280.19,2017-09-25,"2","A","561","Female"
"4235","4235",594.76,2014-07-21,"7","C","476","Male"
